中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,43 ms,513 Mbps,65740 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,245 Mbps,31436 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,66 ms,308 Mbps,39424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,323 Mbps,41369 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,134 ms,269 Mbps,34508 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,67 ms,104 Mbps,13414 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,483 Mbps,61849 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,293 Mbps,37580 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,16 ms,578 Mbps,74035 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,69 ms,40 Mbps,5154 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,327 Mbps,41881 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,86 ms,238 Mbps,30515 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,21 ms,872 Mbps,111616 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,328 Mbps,42086 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,214 Mbps,27443 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,72 ms,297 Mbps,38092 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,34 Mbps,4363 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,70 ms,327 Mbps,41881 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,71 ms,291 Mbps,37273 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,215 Mbps,27545 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,213 Mbps,27340 kB/s
130.61.170.78,443,130.61.170.78,DE,Paris,中转,93 ms,112 Mbps,14336 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,45 Mbps,5829 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,93 ms,108 Mbps,13926 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,75 ms,281 Mbps,36044 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,199 Mbps,25497 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,202 Mbps,25907 kB/s
47.88.93.96,443,47.251.149.50,US,San Jose,隧道,73 ms,3 Mbps,491 kB/s
192.9.152.46,443,192.9.152.46,US,San Jose,中转,77 ms,44 Mbps,5695 kB/s
130.162.49.248,443,2a0b:21c0:1007:ca:0:c22:2221:4840,DE,Frankfurt,隧道,93 ms,204 Mbps,26112 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,116 Mbps,14950 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,112 Mbps,14438 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,64 ms,301 Mbps,38604 kB/s
132.226.31.178,443,104.28.205.112,US,Los Angeles,隧道,81 ms,45 Mbps,5809 kB/s
144.21.39.32,443,2a0b:21c0:100a:1b0:0:37a7:787d:44da,DE,Frankfurt,隧道,92 ms,105 Mbps,13516 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,100 ms,42 Mbps,5386 kB/s
192.9.242.40,443,192.9.242.40,US,San Jose,中转,78 ms,2 Mbps,297 kB/s
47.253.104.12,443,47.251.149.53,US,San Jose,隧道,76 ms,2 Mbps,376 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,84 ms,27 Mbps,3567 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,208 Mbps,26726 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,176 ms,14 Mbps,1878 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,70 ms,45 Mbps,5828 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,169 ms,216 Mbps,27648 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,73 ms,38 Mbps,4959 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,85 ms,364 Mbps,46592 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,184 ms,246 Mbps,31539 kB/s
192.9.158.188,443,2a09:bac5:6440:1246::1d2:4b,US,San Jose,隧道,72 ms,183 Mbps,23449 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,190 ms,80 Mbps,10342 kB/s
144.22.252.124,443,144.22.252.124,BR,S
